CODE NAME,CODE VALUE,DESCRIPTION
BRTH_ST_C,CT,CONNECTICUT
BRTH_ST_C,DE,DELAWARE
BRTH_ST_C,DC,DISTRICT OF COLUMBIA
BRTH_ST_C,FM,FEDERATED STATES OF MICRONESIA
BRTH_ST_C,FL,FLORIDA
BRTH_ST_C,GA,GEORGIA
BRTH_ST_C,GU,GUAM
BRTH_ST_C,HI,HAWAII
BRTH_ST_C,ID,IDAHO
BRTH_ST_C,IL,ILLINOIS
BRTH_ST_C,IN,INDIANA
BRTH_ST_C,IA,IOWA
BRTH_ST_C,KS,KANSAS
BRTH_ST_C,KY,KENTUCKY
BRTH_ST_C,LA,LOUISIANA
BRTH_ST_C,ME,MAINE
BRTH_ST_C,MH,MARSHALL ISLANDS
BRTH_ST_C,MD,MARYLAND
BRTH_ST_C,MA,MASSACHUSETTS
BRTH_ST_C,MI,MICHIGAN
BRTH_ST_C,MN,MINNESOTA
BRTH_ST_C,MS,MISSISSIPPI
BRTH_ST_C,MO,MISSOURI
BRTH_ST_C,MT,MONTANA
BRTH_ST_C,NE,NEBRASKA
BRTH_ST_C,NV,NEVADA
BRTH_ST_C,NH,NEW HAMPSHIRE
BRTH_ST_C,NJ,NEW JERSEY
BRTH_ST_C,NM,NEW MEXICO
BRTH_ST_C,NY,NEW YORK
BRTH_ST_C,NC,NORTH CAROLINA
BRTH_ST_C,ND,NORTH DAKOTA
BRTH_ST_C,MP,NORTHERN MARIANA ISLANDS
BRTH_ST_C,OH,OHIO
BRTH_ST_C,OK,OKLAHOMA
BRTH_ST_C,OR,OREGON
BRTH_ST_C,PW,PALAU
BRTH_ST_C,PA,PENNSYLVANIA
BRTH_ST_C,PR,PUERTO RICO
BRTH_ST_C,RI,RHODE ISLAND
BRTH_ST_C,SC,SOUTH CAROLINA
BRTH_ST_C,SD,SOUTH DAKOTA
BRTH_ST_C,TN,TENNESSEE
BRTH_ST_C,TX,TEXAS
BRTH_ST_C,UT,UTAH
BRTH_ST_C,VT,VERMONT
BRTH_ST_C,VA,VIRGINIA
BRTH_ST_C,VI,VIRGIN ISLANDS
BRTH_ST_C,WV,WEST VIRGINIA
BRTH_ST_C,WI,WISCONSIN
BRTH_ST_C,WY,WYOMING
BRTH_TYP_C,AMB,AMBULANCE
BRTH_TYP_C,ASA,ALCHL/SBSTNC ABS TRTMNT FCLTY
BRTH_TYP_C,DCF,DAY CARE FACILITY (PSY)
BRTH_TYP_C,DO,DENTIST OFFICE
BRTH_TYP_C,IH,INPATIENT HOSPITAL
BRTH_TYP_C,IL,INDEPENDENT LABORATORY
BRTH_TYP_C,NCF,NIGHT CARE FACILITY
BRTH_TYP_C,NH,NURSING HOME
BRTH_TYP_C,OH,OUTPATIENT HOSPITAL
BRTH_TYP_C,OL,OTHER LOCATION
BRTH_TYP_C,OTH,OTHER MEDICAL/SURGICAL FCLTY
BRTH_TYP_C,PH,PATIENT'S HOME
BRTH_TYP_C,RTC,RESIDENTIAL TREATMENT CENTER
BRTH_TYP_C,SNF,SKILLED NURSING FACILITY
BRTH_TYP_C,STF,SPECIALIZED TREATMENT FACILITY
BRTHCNTY_C,1,ADAMS
BRTHCNTY_C,3,ALEXANDER
BRTHCNTY_C,5,BOND
BRTHCNTY_C,7,BOONE
BRTHCNTY_C,9,BROWN
BRTHCNTY_C,11,BUREAU
BRTHCNTY_C,13,CALHOUN
BRTHCNTY_C,15,CARROLL
BRTHCNTY_C,17,CASS
BRTHCNTY_C,19,CHAMPAIGN
BRTHCNTY_C,21,CHRISTIAN
BRTHCNTY_C,23,CLARK
BRTHCNTY_C,25,CLAY
BRTHCNTY_C,27,CLINTON
BRTHCNTY_C,29,COLES
BRTHCNTY_C,31,COOK
BRTHCNTY_C,33,CRAWFORD
BRTHCNTY_C,35,CUMBERLAND
BRTHCNTY_C,37,DEKALB
BRTHCNTY_C,39,DEWITT
BRTHCNTY_C,41,DOUGLAS
BRTHCNTY_C,43,DUPAGE
BRTHCNTY_C,45,EDGAR
BRTHCNTY_C,47,EDWARDS
BRTHCNTY_C,49,EFFINGHAM
BRTHCNTY_C,51,FAYETTE
BRTHCNTY_C,53,FORD
BRTHCNTY_C,55,FRANKLIN
BRTHCNTY_C,57,FULTON
BRTHCNTY_C,59,GALLATIN
BRTHCNTY_C,61,GREENE
BRTHCNTY_C,63,GRUNDY
BRTHCNTY_C,65,HAMILTON
BRTHCNTY_C,67,HANCOCK
BRTHCNTY_C,69,HARDIN
BRTHCNTY_C,71,HENDERSON
BRTHCNTY_C,73,HENRY
BRTHCNTY_C,75,IROQUOIS
BRTHCNTY_C,77,JACKSON
BRTHCNTY_C,79,JASPER
BRTHCNTY_C,81,JEFFERSON
BRTHCNTY_C,83,JERSEY
BRTHCNTY_C,85,JODAVIESS
BRTHCNTY_C,87,JOHNSON
BRTHCNTY_C,89,KANE
BRTHCNTY_C,91,KANKAKEE
BRTHCNTY_C,93,KENDALL
BRTHCNTY_C,95,KNOX
BRTHCNTY_C,97,LAKE
BRTHCNTY_C,99,LASALLE
BRTHCNTY_C,101,LAWRENCE
BRTHCNTY_C,103,LEE
BRTHCNTY_C,105,LIVINGSTON
BRTHCNTY_C,107,LOGAN
BRTHCNTY_C,109,MCDONOUGH
BRTHCNTY_C,111,MCHENRY
BRTHCNTY_C,113,MCLEAN
BRTHCNTY_C,115,MACON
BRTHCNTY_C,117,MACOUPIN
BRTHCNTY_C,119,MADISON
BRTHCNTY_C,121,MARION
BRTHCNTY_C,123,MARSHALL
BRTHCNTY_C,125,MASON
BRTHCNTY_C,127,MASSAC
BRTHCNTY_C,129,MENARD
BRTHCNTY_C,131,MERCER
BRTHCNTY_C,133,MONROE
BRTHCNTY_C,135,MONTGOMERY
BRTHCNTY_C,137,MORGAN
BRTHCNTY_C,139,MOULTRIE
BRTHCNTY_C,141,OGLE
BRTHCNTY_C,145,PERRY
BRTHCNTY_C,147,PIATT
BRTHCNTY_C,149,PIKE
BRTHCNTY_C,151,POPE
BRTHCNTY_C,153,PULASKI
BRTHCNTY_C,155,PUTNAM
BRTHCNTY_C,157,RANDOLPH
BRTHCNTY_C,159,RICHLAND
BRTHCNTY_C,161,ROCK ISLAND
BRTHCNTY_C,163,ST CLAIR
BRTHCNTY_C,165,SALINE
BRTHCNTY_C,167,SANGAMON
BRTHCNTY_C,169,SCHUYLER
BRTHCNTY_C,171,SCOTT
BRTHCNTY_C,173,SHELBY
BRTHCNTY_C,175,STARK
BRTHCNTY_C,177,STEPHENSON
BRTHCNTY_C,179,TAZEWELL
BRTHCNTY_C,181,UNION
BRTHCNTY_C,183,VERMILION
BRTHCNTY_C,185,WABASH
BRTHCNTY_C,187,WARREN
BRTHCNTY_C,189,WASHINGTON
BRTHCNTY_C,191,WAYNE
BRTHCNTY_C,193,WHITE
BRTHCNTY_C,195,WHITESIDE
BRTHCNTY_C,197,WILL
BRTHCNTY_C,199,WILLIAMSON
BRTHCNTY_C,201,WINNEBAGO
BRTHCNTY_C,203,WOODFORD
BRTHCNTY_C,217,UPSPEC IN IL
BRTHCNTY_C,900,OUT OF STATE
BS_TYPE,FBG,FASTING BLOOD GLUCOSE MEASURE
BS_TYPE,PMBG,PRE-MEAL BLOOD GLUCOSE MEASURE
BS_TYPE,PPBG,PP BLOOD GLUCOSE MEASURE
CATEGORY_C,B,BREASTFEEDING
CATEGORY_C,P,PREGNANT
CATEGORY_C,N,POSTPARTUM
CATEGORY_C,I,INFANT
CATEGORY_C,C,CHILD
CATEGORY_C,G,GUARDIAN CASE MGT INF/CHILD
CATEGORY_C,T20I,TITLE 20 INFANT
CATEGORY_C,T20C,TITLE 20 CHILD
CATEGORY_C,CFSI,"CHILDREN, FAMILY SVCS INFANT"
CATEGORY_C,CFSC,"CHILDREN, FAMILY SVCS CHILD"
CATEGORY_C,CFSP,"CHILDREN, FAMILY SVCS PREGNANT"
CATEGORY_C,V,IMMUNIZATION
CATEGORY_C,X,PRENATAL/PEDIATRIC PROGRAM
CATEGORY_C,T20P,TITLE 20 PREGNANT
CATEGORY_C,A,CDC BCCP
CATEGORY_C,EI,EARLY INTERVENTION
CATEGORY_C,ES,EARLY START
CATEGORY_C,HFCO,HFI CREATIVE OUTREACH
CATEGORY_C,HFIP,HFI PRENATAL
CATEGORY_C,HFI1,HFI LEVEL 1
CATEGORY_C,HFI2,HFI LEVEL 2
CATEGORY_C,HFI3,HFI LEVEL 3
CATEGORY_C,HFI4,HFI LEVEL 4
CATEGORY_C,HFSS,HFI SPECIAL SERVICES
CATEGORY_C,PD,POST PARTUM DEPRESSION
CATEGORY_C,T,TEEN PARENT
CATEGORY_C,OVFL,HFI OVERFLOW
CATEGORY_C,O,OUTSIDE REFERRAL TO TREAT ACT
CATEGORY_C,CFSN,CHILDREN OF PARENTING WARDS
CATEGORY_C,IC,INTERCONCEPTIONAL CARE
CATEGORY_C,HFIE,HFI ENROLLMENT
CATEGORY_C,XP,EXPANDED BCCP
CATEGORY_C,XR,EXPANDED RTTA
CATEGORY_C,GEN,GENETICS
CATEGORY_C,SUSP,SUSPENDED
CATEGORY_C,IWP,ILLINOIS WISEWOMAN PROGRAM
CATEGORY_C,APOR,APORS WITH IDR
CATEGORY_C,HRIF,HIGH RISK INFANT FOLWUP NO IDR
CHG_SMK_C,S000,NO CHANGE - STILL SMOKING
CHG_SMK_C,S001,DECREASED
CHG_SMK_C,S002,STOPPED COMPLETELY
CHG_SMK_C,S003,TRIED BUT FAILED
CHG_SMK_C,S004,N/A (NOT A SMOKER)
CHG_SMK_C,S005,DECRS OR STPPD BUT STARTED AGN
CHG_SMK_C,S009,UNKNOWN
CHG_SMK_C,S006,STARTED SMOKING
CHG_SMK_C,S007,INCREASED SMOKING
CHNG_RSN_C,I,INCOME CHANGED
CHNG_RSN_C,H,HOUSEHOLD SIZE CHANGED
CHNG_RSN_C,P,PROOF OF INCOME CHANGED
CHNG_RSN_C,A,ANNUAL REDETERMINATION
CHNG_RSN_C,F,FINANCIALLY RESPONSIBLE CHANGE
CHNGSTAT_C,BKDT,AUTH BACKDATE
CHNGSTAT_C,CRCT,AUTH CORRECTION
CLINICSZ_C,S,SMALL
CLINICSZ_C,M,MEDIUM
CLINICSZ_C,L,LARGE
CMPL_CD1_C,1,ABRUPTIO PLACENTA
CMPL_CD1_C,2,DYSFUNCTIONAL LABOR
CMPL_CD1_C,3,ECLAMPSIA
CMPL_CD1_C,4,FETAL DISTRESS
CMPL_CD1_C,5,MALPRESENTATION
CMPL_CD1_C,6,PLACENTA PREVIA
CMPL_CD1_C,7,PROLAPSED CORD
CMPL_CD1_C,8,PULMONARY EMBOLUS
CMPL_CD1_C,9,THROMBOPHLEBITIS
CMPL_CD1_C,10,"ANEMIA (hct&lt;30, hgb&lt;10)"
CMPL_CD1_C,11,CEPHALOPELVIC DISPROPORTION
CMPL_CD1_C,13,HYDRAMNIOS/OLIGOHYDRAMNIOS
CMPL_CD1_C,14,INFECTION
CMPL_CD1_C,15,POST-PARTUM HEMORRHAGE
CMPL_CD1_C,16,PREGNANCY INDUCED HYPERTENSION
CMPL_CD1_C,17,PREMATURE RPTR OF MBRN
CMPL_CD1_C,18,OTHER
CMPL_CD1_C,22,FEBRILE
CMPL_CD1_C,23,OTHER EXCESSIVE BLEEDING
CMPL_CD1_C,24,SEIZURES DURING LABOR
CMPL_CD1_C,25,ANESTHETIC COMPLICATIONS
CMPL_CD1_C,26,MECONIUM
CNFG_TYP_C,P,PORTABLE CONFIGURATION
CNFG_TYP_C,SML,SMALL LAN-? WORKSTATIONS
CNFG_TYP_C,MED,MEDIUM LAN - X WORKSTATIONS
CNFG_TYP_C,1,LAN - 1 WORKSTATION
CNFG_TYP_C,CONV,CONVERTED WIC PORTABLE
CODE_VAL_C,X,NO CODES NEEDED IN TABLE
CONTMETH_C,0,UNABLE TO REACH
CONTMETH_C,1,FACE TO FACE
CONTMETH_C,2,GROUP
CONTMETH_C,3,TELEPHONE
CONTMETH_C,4,FAILED HOME VISIT
CONTMETH_C,5,CORRESPONDENCE
CONTMETH_C,6,CLNT RELATED ACTIVITY WO CNTCT
CONTMETH_C,7,ASSIGNED CLNT RFSD FRTHR SRVS
CONTMETH_C,8,FAMILY INAPPROPRIATELY ASSGND
CONTMETH_C,9,UNKNOWN
CONTSITE_C,1,HOME
CONTSITE_C,2,OFFICE
CONTSITE_C,3,OFF-SITE
COUNTY_C,1,ADAMS
COUNTY_C,3,ALEXANDER
COUNTY_C,5,BOND
COUNTY_C,7,BOONE
COUNTY_C,9,BROWN
COUNTY_C,11,BUREAU
COUNTY_C,13,CALHOUN
COUNTY_C,15,CARROLL
COUNTY_C,17,CASS
COUNTY_C,19,CHAMPAIGN
COUNTY_C,21,CHRISTIAN
COUNTY_C,23,CLARK
COUNTY_C,25,CLAY
COUNTY_C,27,CLINTON
COUNTY_C,29,COLES
COUNTY_C,31,COOK
COUNTY_C,33,CRAWFORD
COUNTY_C,35,CUMBERLAND
COUNTY_C,37,DEKALB
COUNTY_C,39,DEWITT
COUNTY_C,41,DOUGLAS
COUNTY_C,43,DUPAGE
COUNTY_C,45,EDGAR
COUNTY_C,47,EDWARDS
COUNTY_C,49,EFFINGHAM
COUNTY_C,51,FAYETTE
COUNTY_C,53,FORD
COUNTY_C,55,FRANKLIN
COUNTY_C,57,FULTON
COUNTY_C,59,GALLATIN
COUNTY_C,61,GREENE
COUNTY_C,63,GRUNDY
COUNTY_C,65,HAMILTON
COUNTY_C,67,HANCOCK
COUNTY_C,69,HARDIN
COUNTY_C,71,HENDERSON
COUNTY_C,73,HENRY
COUNTY_C,75,IROQUOIS
COUNTY_C,77,JACKSON
COUNTY_C,79,JASPER
COUNTY_C,81,JEFFERSON
COUNTY_C,83,JERSEY
COUNTY_C,85,JODAVIESS
COUNTY_C,87,JOHNSON
COUNTY_C,89,KANE
COUNTY_C,91,KANKAKEE
COUNTY_C,93,KENDALL
COUNTY_C,95,KNOX
COUNTY_C,97,LAKE
COUNTY_C,99,LASALLE
COUNTY_C,101,LAWRENCE
COUNTY_C,103,LEE
COUNTY_C,105,LIVINGSTON
COUNTY_C,107,LOGAN
COUNTY_C,109,MCDONOUGH
COUNTY_C,111,MCHENRY
COUNTY_C,113,MCLEAN
COUNTY_C,115,MACON
COUNTY_C,117,MACOUPIN
COUNTY_C,119,MADISON
COUNTY_C,121,MARION
COUNTY_C,123,MARSHALL
COUNTY_C,125,MASON
COUNTY_C,127,MASSAC
COUNTY_C,129,MENARD
COUNTY_C,131,MERCER
COUNTY_C,133,MONROE
COUNTY_C,135,MONTGOMERY
COUNTY_C,137,MORGAN
COUNTY_C,139,MOULTRIE
COUNTY_C,141,OGLE
COUNTY_C,145,PERRY
COUNTY_C,147,PIATT
COUNTY_C,149,PIKE
COUNTY_C,151,POPE
COUNTY_C,153,PULASKI
COUNTY_C,155,PUTNAM
COUNTY_C,157,RANDOLPH
COUNTY_C,159,RICHLAND
COUNTY_C,161,ROCK ISLAND
COUNTY_C,163,ST CLAIR
COUNTY_C,165,SALINE
COUNTY_C,167,SANGAMON
COUNTY_C,169,SCHUYLER
COUNTY_C,171,SCOTT
COUNTY_C,173,SHELBY
COUNTY_C,175,STARK
COUNTY_C,177,STEPHENSON
COUNTY_C,179,TAZEWELL
COUNTY_C,181,UNION
COUNTY_C,183,VERMILION
COUNTY_C,185,WABASH
COUNTY_C,187,WARREN
COUNTY_C,189,WASHINGTON
COUNTY_C,191,WAYNE
COUNTY_C,193,WHITE
COUNTY_C,195,WHITESIDE
COUNTY_C,197,WILL
COUNTY_C,199,WILLIAMSON
COUNTY_C,201,WINNEBAGO
COUNTY_C,203,WOODFORD
COUNTY_C,217,UPSPEC IN IL
COUNTY_C,900,OUT OF STATE
COUNTY_C,143,PEORIA
COVR_DTL_C,M,MEDICAID ELIG 0-20 &lt; 133% FPL
COVR_DTL_C,S,ST HLTH 0-20 &gt;133 & &lt;=200% FPL
COVR_DTL_C,A,ALL OTHER KIDS 0-20 &gt; 200% FPL
COVR_DTL_C,MB,MOMS AND BABIES &lt;=200% FPL
COVR_DTL_C,X,OTHER PROGRAMS
COVR_TYP_C,O,OTHER
COVR_TYP_C,MC,MEDICARE
COVR_TYP_C,INS1,PRIVATE INSURANCE CO. #1
COVR_TYP_C,INS2,PRIVATE INSURANCE CO. #2
COVR_TYP_C,INS3,PRIVATE INSURANCE CO. #3
COVR_TYP_C,INS4,PRIVATE INSURANCE CO. #4
COVR_TYP_C,INS5,PRIVATE INSURANCE CO. #5
COVR_TYP_C,INS6,PRIVATE INSURANCE CO. #6
COVR_TYP_C,INS7,PRIVATE INSURANCE CO. #7
COVR_TYP_C,INS8,PRIVATE INSURANCE CO. #8
COVR_TYP_C,INS9,PRIVATE INSURANCE CO. #9
DELAY_STAT,1,NO DELAY
DELAY_STAT,2,CFC DELAY
DELAY_STAT,3,PARENT DELAY
DELAY_STAT,4,PROVIDER DELAY
DIAG_C,B2,"CANCER, INVASIVE"
DIAG_C,B3,BREAST CANCER NOT DIAGNOSED
DIAG_C,C1,NORM/BENIGN REACT/INFLAM
DIAG_C,C2,HPV/CONDYLONMATA/ATYPIA
DIAG_C,C3,CIN 1/MILD DYSPLASIA
DIAG_C,C4,CIN 2/MODERATE DYSPLASIA
DIAG_C,C5,CIN 3/SEVERE/IN SITU
DIAG_C,C6,INVASIVE CERVICAL CARCINOMA
DIAG_C,C7,OTHER
DIAG_C,C8,LOW GRADE SIL
DIAG_C,C9,HIGH GRADE SIL
DIAG_C,B4,LOBULAR CARCINOMA IN SITU
DIAG_C,B5,DUCTAL CARCINOMA IN SITU
DIAG_ST_C,F1,DX WORK-UP COMPLETE
DIAG_ST_C,F2,DX WORK-UP PENDING
DIAG_ST_C,F3,LOST TO FOLLOW-UP/DECEASED
DIAG_ST_C,F4,DX WORK-UP REFUSED
DIAGRTTA_C,B2,"CANCER, INVASIVE"
DIAGRTTA_C,B4,LOBULAR CANCER IN SITU
DIAGRTTA_C,B5,DUCTAL CANCER IN SITU
DIAGRTTA_C,C5,CIN 3/SEVERE DYSPLASIA
DIAGRTTA_C,C6,INVASIVE CERVICAL CARCINOMA
DIAGRTTA_C,C9,HIGH GRADE SIL
DLV_MTHD_C,1,MISCARRIAGE
DLV_MTHD_C,2,OTHER
DLV_MTHD_C,3,VAGINAL DELIVERY
DLV_MTHD_C,4,VAGINAL AFTER C-SECTION
DLV_MTHD_C,5,C-SECTION
DLV_MTHD_C,6,ECTOPIC PREGNANCY
DLV_MTHD_C,7,HYDATID MOLE
DLV_PLC_C,AMB,AMBULANCE
DLV_PLC_C,ASA,ALCHL/SBSTNC ABS TRTMNT FCLTY
DLV_PLC_C,DCF,DAY CARE FACILITY (PSY)
DLV_PLC_C,DO,DOCTOR OFFICE
DLV_PLC_C,IH,INPATIENT HOSPITAL
DLV_PLC_C,IL,INDEPENDENT LABORATORY
DLV_PLC_C,NCF,NIGHT CARE FACILITY
DLV_PLC_C,NH,NURSING HOME
DLV_PLC_C,OH,OUTPATIENT HOSPITAL
DLV_PLC_C,OL,OTHER LOCATION
DLV_PLC_C,OTH,OTHER MEDICAL/SURGICAL FCLTY
DLV_PLC_C,PH,PATIENT'S HOME
DLV_PLC_C,RTC,RESIDENTIAL TREATMENT CENTER
DLV_PLC_C,SNF,SKILLED NURSING FACILITY
DLV_PLC_C,STF,SPECIALIZED TREATMENT FACILITY
DSBLTY_1_C,1,BLINDNESS/VISUAL IMPAIRMENT
DSBLTY_1_C,2,DEAFNESS/HARD OF HEARING
DSBLTY_1_C,3,ORTHOPEDIC IMPAIRMENT
DSBLTY_1_C,4,CARDIOVASCULAR DISORDER
DSBLTY_1_C,5,DEVELOPMENTAL DISABILITIES
DSBLTY_1_C,6,MENTAL ILLNESS
DSBLTY_1_C,7,NERVOUS SYSTEM DISORDER
DSBLTY_1_C,8,RESPIRATORY RELATED IMPAIRMENT
DSBLTY_1_C,9,LOSS OF LIMBS
DSBLTY_1_C,10,OTHER
DSBLTY_1_C,11,DEVELOPMENTAL DELAY
DTE_USE_C,B,BIRTH DATE
DTE_USE_C,T,TODAY'S DATE
DTE_USE_C,L,LAST IMMUNIZATION DATE
DTH_CAUS_C,A/I,ACCIDENTS/INJURIES
DTH_CAUS_C,CAN,CONGENITAL ANOMALY
DTH_CAUS_C,CLD,COMPLICATIONS OF LBR AND DLVRY
DTH_CAUS_C,INF,INFECTIONS
DTH_CAUS_C,OTH,OTHER
DTH_CAUS_C,PRE,PREMATURITY/LOW BIRTH WEIGHT
DTH_CAUS_C,RDS,RESPIRATORY DISTRESS SYNDROME
DTH_CAUS_C,SID,SIDS
DUL_RESN_C,BDNM,BAD NEWS MESSAGE
DUL_RESN_C,WORK,WORKSTATION LOCKED UP
DUL_RESN_C,REBT,REBOOTED WHILE IN CORNERSTONE
DUL_RESN_C,POWR,POWER OUTAGE
DUL_RESN_C,USE,USER NOT PRESENT TO LOGOUT
EDUCATN_C,E000,NONE
EDUCATN_C,E001,YEAR 01 - ELEMENTARY
EDUCATN_C,E002,YEAR 02 - ELEMENTARY
EDUCATN_C,E003,YEAR 03 - ELEMENTARY
EDUCATN_C,E004,YEAR 04 - ELEMENTARY
EDUCATN_C,E005,YEAR 05 - ELEMENTARY
EDUCATN_C,E006,YEAR 06 - ELEMENTARY
EDUCATN_C,E007,YEAR 07 - ELEMENTARY
EDUCATN_C,E008,YEAR 08 - ELEMENTARY
EDUCATN_C,E009,YEAR 09 - HIGH SCHOOL
EDUCATN_C,E010,YEAR 10 - HIGH SCHOOL
EDUCATN_C,E011,YEAR 11 - HIGH SCHOOL
EDUCATN_C,E012,YEAR 12 - HIGH SCHOOL (GED EQ)
EDUCATN_C,E013,YEAR 13
EDUCATN_C,E014,YEAR 14
EDUCATN_C,E015,YEAR 15
EDUCATN_C,E016,YEAR 16
EDUCATN_C,E017,YEAR 17
EDUCATN_C,E018,YEAR 18
EDUCATN_C,E019,YEAR 19
EDUCATN_C,E020,YEAR 20
EDUCATN_C,E021,YEAR 21
EDUCATN_C,E022,YEAR 22
EDUCATN_C,E023,YEAR 23
EDUCATN_C,E024,YEAR 24
EDUCATN_C,E025,YEAR 25
EDUCATN_C,E026,YEAR 26
EDUCATN_C,E027,YEAR 27
EDUCATN_C,E028,YEAR 28
EDUCATN_C,E029,YEAR 29
EDUCATN_C,E030,YEAR 30
EDUCATN_C,E031,YEAR 31
EDUCATN_C,E032,YEAR 32
EDUCATN_C,E099,UNKNOWN
EIPGM_ST_C,A,ACTIVE
EIPGM_ST_C,C,CLOSED
EIPGM_ST_C,P,PENDING
ELIG_DET_C,E01,ELIG - DELAY/TESTED
ELIG_DET_C,E02,ELIG - MED DIAG/LISTED
ELIG_DET_C,E03,ELIG - CLIN JDG/DELAY
ELIG_DET_C,I33,INELIGIBLE/OTHER REFERRALS
ELIG_DET_C,I34,INELIGIBLE/NO REFERRALS
ELIG_DET_C,E04,ELIG - CLIN JDG/MED DIAG
ELIG_DET_C,E05,ELIG - CLIN JDG/P RISK DD
ELIG_DET_C,E06,ELIG - CLIN JDG/P RISK SMD
ELIG_DET_C,E11,THREE RISK FACTORS
ELIG_DET_C,E12,ELIG - ANNUAL/RQD FOR PROGRESS
ELIG_STS_C,E,ELIGIBLE(POSITIVE SCREEN)
ELIG_STS_C,N,NOT ELIGIBLE(NEGATIVE SCREEN)
EMP_STAT_C,A,ACTIVE
EMP_STAT_C,T,TERMINATED
EMPLYMNT_C,EFT,EMPLOYED FLL-TM (35+ HRS WKLY)
EMPLYMNT_C,EPT,EMPLOYED PART-TIME
EMPLYMNT_C,NLF,NOT IN THE LABOR FORCE
EMPLYMNT_C,OSW,OTHER SEASONAL WORKER
EMPLYMNT_C,SMF,SEASONAL/MIGRANT FARM WORKER
EMPLYMNT_C,UNE,UNEMPLOYED
EMPLYMNT_C,UNK,UNKNOWN
EPG_STAT_C,A,ACTIVE IN PROGRAM
EPG_STAT_C,T,TERMINATED FROM PROGRAM
ETHNIC_C,0,NOT HISPANIC OR LATINO
ETHNIC_C,1,HISPANIC OR LATINO
EVENT_C,XXXX,NO CODES NEEDED IN TABLE
EXEMPT_C,M,DISEASE HISTORY
EXEMPT_C,R,RELIGIOUS CONTRAINDICATION
EXEMPT_C,U,MED CONTRAINDICATION-UNPROTECT
EXPN_TYP_C,CS,CONTRACTUAL SERVICES
EXPN_TYP_C,DB,DEPRECIATION ON BUILDING
EXPN_TYP_C,DE,DEPRECIATION OF EQUIPMENT
EXPN_TYP_C,EQ,EQUIPMENT
EXPN_TYP_C,IN,INSURANCE
EXPN_TYP_C,MA,MAINTENANCE
EXPN_TYP_C,OS,OFFICE SUPPLIES
EXPN_TYP_C,PH,PHOTOCOPYING
EXPN_TYP_C,PO,POSTAGE
EXPN_TYP_C,RE,RENT
EXPN_TYP_C,TE,TELEPHONE
EXPN_TYP_C,TR,TRAVEL
EXPN_TYP_C,UT,UTILITIES
EXPN_TYP_C,DUES,"DUES, SUB & REG FEES"
FAM_PLAN_C,1,ORAL CONTRACEPTIVES
FAM_PLAN_C,2,CONDOMS ALONE
FAM_PLAN_C,3,OCPS AND CONDOMS
FAM_PLAN_C,4,CONDOMS AND SPERMICIDE
FAM_PLAN_C,5,NATURAL/RHYTHM
FAM_PLAN_C,6,DOUCHE
FAM_PLAN_C,7,WITHDRAWAL
FAM_PLAN_C,8,SPONGE
FAM_PLAN_C,9,IUD
FAM_PLAN_C,10,DIAPHRAGM
FAM_PLAN_C,11,SPERMICIDE ALONE
FAM_PLAN_C,12,NOTHING (NOT PREGNANT)
FAM_PLAN_C,13,PREGNANT
FAM_PLAN_C,15,REFERRED OFFSITE
FAM_PLAN_C,14,DOES NOT REMEMBER
FAM_PLAN_C,16,ABSTINENCE
FAM_PLAN_C,17,NORPLANT
FAM_PLAN_C,18,DEPO PROVERA
FAM_PLAN_C,19,NOT APPROPRIATE
FAM_PLAN_C,20,STERILIZATION
FAM_PLAN_C,21,HORMONAL PATCH
FAM_PLAN_C,22,VAGINAL RING
FAM_PLAN_C,23,LUNELLE
FAM_PLAN_C,24,OTHER
FAM_PLAN_C,25,VASECTOMY
FASD_ASTYP,OC,OUTPATIENT COUNSELING
FASD_ASTYP,IO,INTENSIVE OUTPATIENT PROGRAM
FASD_ASTYP,PH,PARTIAL HOSPITALIZATION
FASD_ASTYP,RE,RESIDENTIAL
FASD_ASTYP,MD,MEDICAL DETOX
FASD_DNKGL,1,STOP DRINKING
FASD_DNKGL,2,CUT DOWN ON DRINKING
FASD_DNKGL,3,GOAL WAS NOT SET
FASD_SRINF,C,participant
FASD_SRINF,R,REFERRAL AGENCY
FASD_SRINF,B,BOTH
FETLMVMT_C,YES,YES
FETLMVMT_C,NO,NO
FETLMVNT_C,D,DECREASED
FETLMVNT_C,O,ABSENT
FETLMVNT_C,P,PRESENT
FETLMVT_C,D,DECREASED
FETLMVT_C,O,ABSENT
FETLMVT_C,P,PRESENT
FHR_C,D,DOPTONE
FHR_C,F,FETOSCOPE
FHR_C,O,OTHER
FI_LOCK_C,A,ADMINISTRATIVE
FI_LOCK_C,D,DUAL PARTICIPATION
FI_LOCK_C,N,NO LOCK
FILMCOMP_C,FC1,NEGATIVE/BI-RADS 1
FILMCOMP_C,FC2,BENIGN FINDING/BI-RADS 2
FILMCOMP_C,FC3,PROBABLY BENIGN/BI-RADS 3
FILMCOMP_C,FC4,SUSPICIOUS ABNORML/BI-RADS 4
FILMCOMP_C,FC5,HIGHLY SUGG OF MALIG/BI-RADS 5
FILMCOMP_C,FC7,UNSATISFACTORY
FILMCOMP_C,FC8,FILM COMPARISON PENDING
FILMCOMP_C,FC9,ADDITNL EVAL NEEDED/BI-RADS 0
FLLW_UP_C,1,ACCEPTED SERVICES
